customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,signup_date,is_active,churned_at,churn_reason,nps_score,is_churned,plan_tier,plan_name,mrr_usd,status,start_date,end_date,billing_cycle,cancellation_reason,ticket_count,avg_satisfaction,escalated_count,total_events,days_active,feature_count,avg_session_sec,engagement_score,member_count,high_ticket,ticket_bucket,segment_label
996,XenonPro,Media,small,AU,Australia,Australia/Sydney,matthew.torres@protonmail.com,2023-11-26,True,,,6.0,False,starter,Starter,12.0,paused,2023-11-26,,monthly,,0,,0,46,1,1,1457.9166666666667,0.7193,44,False,0 tickets,Stable Paid
997,Edge AI,Education,enterprise,US,United States,America/New_York,linda.sanchez@tech.dev,2025-01-26,False,2025-10-25 22:48:48,,7.0,True,free,Free,0.0,cancelled,2025-01-26,2025-10-25,annual,Company reorganization,0,,0,43,1,1,2214.4594594594596,0.7263,42,False,0 tickets,Churned — Low Engagement
998,Trek Hub,E-commerce,medium,SG,Singapore,Asia/Singapore,robert.sanchez@trekhub.com,2024-02-14,True,,,4.0,False,starter,Starter,12.0,active,2024-02-14,,monthly,,0,,0,42,1,1,1709.030303030303,0.712,41,False,0 tickets,Stable Paid
999,Pulse Corp,Insurance,large,US,United States,America/Los_Angeles,nancy.patel@pulsecorp.com,2025-09-10,True,,,9.0,False,free,Free,0.0,active,2025-09-10,,monthly,,2,4.0,0,44,1,1,1652.4571428571428,0.7207,44,False,2-3 tickets,Upsell Candidates
1000,SyncStack,Marketing,enterprise,IN,India,Asia/Kolkata,priya.jackson@startup.co,2025-01-08,True,,,8.0,False,free,Free,0.0,active,2025-01-08,,annual,,1,,0,37,1,1,1689.0344827586207,0.7163,36,False,1 ticket,Upsell Candidates
1001,Flow IO,Manufacturing,small,AU,Australia,Australia/Sydney,mei.moore@tech.dev,2025-07-29,False,2025-09-18 22:18:24,,1.0,True,professional,Professional,39.0,cancelled,2025-10-30,,monthly,Company reorganization,0,,0,37,1,1,2025.84375,0.7174,37,False,0 tickets,Churned — Low Engagement
1002,RushWorks,Finance,medium,BR,Brazil,America/Sao_Paulo,dmitri.hall@gmail.com,2024-10-16,False,2025-10-12 06:12:49,Poor support experience,8.0,True,professional,Professional,31.2,cancelled,2025-10-20,,monthly,Switched competitor,0,,0,41,1,1,1428.3714285714286,0.7165,40,False,0 tickets,Churned — Low Engagement
1003,LinkWorks,Healthcare,medium,FR,France,Europe/Paris,joseph.tanaka@outlook.com,2024-04-10,True,,,,False,starter,Starter Plus,19.0,active,2024-04-10,,monthly,,0,,0,42,2,2,1864.3243243243244,0.7288,41,False,0 tickets,Stable Paid
1004,MetaPlatform,Logistics,large,GB,United Kingdom,Europe/London,ashley.wilson@metaplatform.com,2024-02-21,True,,,,False,professional,Professional Plus,53.1,active,2025-05-04,,monthly,,0,,0,35,1,1,2144.233333333333,0.7273,35,False,0 tickets,Stable Paid
1005,WarpGroup,Consulting,enterprise,IN,India,Asia/Kolkata,matthew.miller@startup.co,2025-01-07,True,,,,False,enterprise,Enterprise,99.0,active,2025-01-07,,monthly,,4,2.0,0,40,1,1,1972.1724137931035,0.7253,39,True,4-6 tickets,At-Risk Paid
1006,LunaSoftware,Insurance,small,BR,Brazil,America/Sao_Paulo,michael.perez@yahoo.com,2024-06-20,True,,,7.0,False,professional,Professional,39.0,active,2024-06-20,,monthly,,0,,0,50,1,1,1824.2051282051282,0.7223,50,False,0 tickets,Stable Paid
1007,OnyxNet,Legal,small,BR,Brazil,America/Sao_Paulo,linda.patel@corp.net,2024-02-06,True,,,,False,starter,Starter,10.0,active,2024-02-06,,annual,,1,,0,50,1,1,1989.5,0.7143,48,False,1 ticket,Stable Paid
1008,DataTech,Healthcare,enterprise,US,United States,America/Chicago,kenji.king@outlook.com,2023-08-20,True,,,6.0,False,free,Free,0.0,active,2023-08-20,,monthly,,0,,0,49,1,1,1847.0,0.7283,48,False,0 tickets,Upsell Candidates
1009,LinkDigital,Manufacturing,small,US,United States,America/Los_Angeles,sofia.patel@corp.net,2023-03-17,True,,,6.0,False,starter,Starter,10.2,active,2023-03-17,,monthly,,0,,0,47,1,1,1878.081081081081,0.7262,46,False,0 tickets,Stable Paid
1010,FlowAnalytics,Legal,large,FR,France,Europe/Paris,christopher.rodriguez@gmail.com,2024-10-07,False,2025-09-09 14:16:30,Company closed,9.0,True,free,Free,0.0,cancelled,2024-10-07,2025-09-09,monthly,Too expensive,0,,0,37,1,1,1716.1379310344828,0.7188,35,False,0 tickets,Churned — Low Engagement
1011,Zeal Labs,Technology,small,US,United States,America/New_York,dorothy.wilson@zeallabs.com,2025-06-11,True,,,8.0,False,free,Free,0.0,active,2025-06-11,,annual,,1,5.0,0,37,2,2,2013.4666666666667,0.7251,36,False,1 ticket,Upsell Candidates
1012,Luna Hub,E-commerce,small,IN,India,Asia/Kolkata,daniel.brown@yahoo.com,2023-04-22,True,,,,False,professional,Professional Plus,49.17,active,2023-12-22,,annual,,0,,0,49,1,1,1927.1538461538462,0.7222,48,False,0 tickets,Stable Paid
1013,SyncPro,Healthcare,small,DE,Germany,Europe/Berlin,kimberly.smith@hotmail.com,2023-09-01,True,,,,False,professional,Professional Plus,59.0,active,2023-09-01,,monthly,,0,,0,30,1,1,1503.9583333333333,0.6924,30,False,0 tickets,Stable Paid
1014,Peak Studio,Real Estate,large,US,United States,America/Chicago,patricia.miller@gmail.com,2023-02-18,True,,,,False,free,Free,0.0,active,2023-02-18,,annual,,0,,0,42,1,1,1996.78125,0.722,41,False,0 tickets,Upsell Candidates
1015,QuarkVentures,Manufacturing,enterprise,BR,Brazil,America/Sao_Paulo,yuki.torres@corp.net,2024-01-20,True,,,,False,starter,Starter Plus,19.0,active,2024-01-20,,monthly,,0,,0,55,1,1,1688.7826086956522,0.7296,54,False,0 tickets,Stable Paid
1016,Iris Studio,Real Estate,medium,SG,Singapore,Asia/Singapore,andrew.thomas@irisstudio.com,2024-05-27,True,,,9.0,False,professional,Professional Plus,53.1,active,2025-02-10,,monthly,,1,,0,43,1,1,1912.5333333333333,0.7151,41,False,1 ticket,Stable Paid
1017,Zeal Platform,Education,enterprise,US,United States,America/Los_Angeles,lars.ramirez@gmail.com,2024-12-17,False,2025-08-20 16:05:04,Not enough users,4.0,True,professional,Professional,39.0,cancelled,2025-08-29,,monthly,Not using it,1,,0,45,2,2,1804.9166666666667,0.7286,44,False,1 ticket,Churned — Low Engagement
1018,BoltStack,Legal,small,DE,Germany,Europe/Berlin,kimberly.patel@company.io,2024-09-08,True,,,,False,starter,Starter,10.0,active,2025-08-28,,annual,,0,,0,48,1,1,1884.75,0.729,48,False,0 tickets,Stable Paid
1019,Jet Net,Real Estate,medium,AU,Australia,Australia/Sydney,lisa.johnson@yahoo.com,2025-02-20,True,,,,False,starter,Starter Plus,15.83,active,2025-02-20,,annual,,2,,0,37,1,1,1400.7333333333333,0.7283,36,False,2-3 tickets,Stable Paid
1020,Jade Logic,Real Estate,medium,IN,India,Asia/Kolkata,anthony.green@gmail.com,2025-04-08,True,,,,False,professional,Professional Plus,49.17,active,2025-09-30,,annual,,0,,0,46,1,1,1717.9166666666667,0.7145,44,False,0 tickets,Stable Paid
1021,ZealSoftware,Marketing,medium,IN,India,Asia/Kolkata,priya.davis@protonmail.com,2023-06-02,True,,,,False,professional,Professional,39.0,active,2023-06-02,,monthly,,0,,0,49,1,1,1967.9285714285713,0.717,48,False,0 tickets,Stable Paid
1022,GlowAnalytics,Technology,enterprise,US,United States,America/New_York,dmitri.hernandez@gmail.com,2024-06-10,True,,,10.0,False,free,Free,0.0,active,2024-06-10,,annual,,1,,0,37,1,1,1724.2,0.7193,36,False,1 ticket,Upsell Candidates
1023,DataSystems,Insurance,medium,JP,Japan,Asia/Tokyo,richard.jones@corp.net,2025-09-19,True,,,10.0,False,enterprise,Enterprise,99.0,active,2025-09-19,,monthly,,3,,0,48,1,1,1811.4285714285713,0.7298,45,False,2-3 tickets,Stable Paid
1024,Arc Hub,Finance,enterprise,SG,Singapore,Asia/Singapore,dorothy.gonzalez@startup.co,2023-02-21,True,,,6.0,False,free,Free,0.0,active,2023-02-21,,annual,,0,,0,51,1,1,1855.0833333333333,0.728,49,False,0 tickets,Upsell Candidates
1025,FluxHQ,Education,medium,US,United States,America/Los_Angeles,patricia.rivera@startup.co,2024-02-26,True,,,6.0,False,professional,Professional Plus,49.17,active,2024-12-25,,annual,,0,,0,59,1,1,1846.2340425531916,0.7278,58,False,0 tickets,Stable Paid
1026,VineIO,Retail,medium,AU,Australia,Australia/Sydney,patricia.hernandez@outlook.com,2023-09-27,False,2025-10-23 11:00:49,Outgrew the platform,,True,free,Free,0.0,cancelled,2023-09-27,2025-10-23,monthly,Missing features,0,,0,37,1,1,1687.4848484848485,0.7247,37,False,0 tickets,Churned — Low Engagement
1027,Drift Platform,Healthcare,small,IN,India,Asia/Kolkata,daniel.rivera@driftplatform.com,2024-07-11,True,,,5.0,False,enterprise,Enterprise,74.25,active,2025-06-25,,monthly,,0,,0,47,1,1,1679.764705882353,0.7029,45,False,0 tickets,Stable Paid
1028,GlowOps,Consulting,medium,JP,Japan,Asia/Tokyo,andrew.thompson@glowops.com,2024-11-14,True,,,8.0,False,starter,Starter Plus,15.83,active,2024-11-14,,annual,,1,,0,46,1,1,1798.3142857142857,0.7224,43,False,1 ticket,Stable Paid
1029,GridLogic,Healthcare,small,CA,Canada,America/Toronto,ahmed.muller@gridlogic.com,2025-05-03,False,2025-06-19 22:00:09,Not enough users,,True,professional,Professional Plus,59.0,cancelled,2025-05-03,2025-06-19,monthly,,1,,0,36,1,1,1666.32,0.7033,34,False,1 ticket,Churned — Low Engagement
1030,Hive Corp,Finance,medium,JP,Japan,Asia/Tokyo,lisa.chen@corp.net,2025-02-15,True,,,,False,professional,Professional Plus,49.17,active,2025-08-11,,annual,,1,,1,33,1,1,1530.4782608695652,0.7173,32,False,1 ticket,Stable Paid
1031,Rift Works,Manufacturing,small,IN,India,Asia/Kolkata,joseph.torres@gmail.com,2024-12-20,True,,,,False,starter,Starter,12.0,active,2024-12-20,,monthly,,0,,0,46,1,1,1797.9473684210527,0.7262,46,False,0 tickets,Stable Paid
1032,ZenOps,Healthcare,medium,CA,Canada,America/Toronto,carlos.brown@hotmail.com,2024-06-14,True,,,9.0,False,free,Free,0.0,active,2024-06-14,,monthly,,0,,0,38,1,1,1593.12,0.6818,37,False,0 tickets,Upsell Candidates
1033,WarpLabs,Finance,small,SG,Singapore,Asia/Singapore,dmitri.hernandez@company.io,2023-03-30,True,,,,False,professional,Professional,32.5,active,2023-03-30,,annual,,0,,0,48,1,1,1777.775,0.7262,48,False,0 tickets,Stable Paid
1034,CoreSystems,Manufacturing,medium,US,United States,America/Los_Angeles,olga.jones@coresystems.com,2024-08-07,False,2025-07-12 01:57:39,Not enough users,,True,free,Free,0.0,cancelled,2024-08-07,2025-07-12,monthly,Missing features,0,,0,32,1,1,1819.391304347826,0.7273,32,False,0 tickets,Churned — Low Engagement
1035,JadeVentures,Logistics,small,GB,United Kingdom,Europe/London,margaret.flores@tech.dev,2025-09-02,False,2025-10-03 20:01:34,Company closed,,True,enterprise,Enterprise,74.25,cancelled,2025-11-02,,annual,Not using it,2,,0,32,1,1,1640.6785714285713,0.7173,32,False,2-3 tickets,Churned — Low Engagement
1036,Mist Works,Retail,large,BR,Brazil,America/Sao_Paulo,steven.scott@protonmail.com,2024-10-03,True,,,9.0,False,professional,Professional Plus,59.0,active,2024-10-03,,monthly,,0,,0,36,1,1,1791.7575757575758,0.7297,36,False,0 tickets,Stable Paid
1037,SageStack,Marketing,small,GB,United Kingdom,Europe/London,paul.sanchez@tech.dev,2024-11-03,False,2025-07-30 01:38:53,Not enough users,6.0,True,starter,Starter Plus,13.46,cancelled,2024-11-03,2025-07-30,annual,Company reorganization,0,,0,44,1,1,1793.5151515151515,0.7223,42,False,0 tickets,Churned — Low Engagement
1038,DriftIO,Consulting,medium,JP,Japan,Asia/Tokyo,elizabeth.flores@enterprise.com,2023-06-07,True,,,7.0,False,free,Free,0.0,active,2023-06-07,,annual,,0,,0,42,1,1,2089.4166666666665,0.7286,42,False,0 tickets,Upsell Candidates
1039,Peak Dynamics,Marketing,large,JP,Japan,Asia/Tokyo,james.sanchez@hotmail.com,2024-12-13,True,,,10.0,False,starter,Starter Plus,19.0,active,2024-12-13,,monthly,,0,,0,47,1,1,2011.0487804878048,0.7278,46,False,0 tickets,Stable Paid
1040,Vine Works,Retail,small,DE,Germany,Europe/Berlin,thomas.lopez@corp.net,2023-05-24,True,,,,False,starter,Starter Plus,19.0,active,2023-05-24,,monthly,,0,,0,42,1,1,1566.9705882352941,0.7286,41,False,0 tickets,Stable Paid
1041,Ion Ops,Media,large,BR,Brazil,America/Sao_Paulo,ana.moore@hotmail.com,2023-07-19,True,,,,False,free,Free,0.0,active,2023-07-19,,monthly,,1,3.0,0,32,1,1,1628.4074074074074,0.7189,32,False,1 ticket,Upsell Candidates
1042,Warp Works,Legal,medium,US,United States,America/Los_Angeles,lisa.harris@startup.co,2023-08-15,True,,,8.0,False,professional,Professional Plus,47.2,active,2024-12-20,,monthly,,1,,1,29,2,2,1660.7272727272727,0.7054,28,False,1 ticket,Stable Paid
1043,NexusSystems,Telecommunications,medium,BR,Brazil,America/Sao_Paulo,robert.santos@enterprise.com,2023-07-23,True,,,,False,free,Free,0.0,active,2023-07-23,,annual,,0,,0,31,1,1,1907.5,0.7238,31,False,0 tickets,Upsell Candidates
1044,Xenon Software,Manufacturing,small,US,United States,America/Chicago,charles.jackson@company.io,2023-08-10,True,,,10.0,False,starter,Starter Plus,19.0,active,2025-04-17,,monthly,,0,,0,40,1,1,1485.7931034482758,0.7274,40,False,0 tickets,Stable Paid
1045,Nexus Analytics,Retail,small,FR,France,Europe/Paris,kenji.adams@nexusanalytics.com,2023-12-29,False,2024-11-20 10:22:37,Integration issues,10.0,True,starter,Starter,10.0,cancelled,2023-12-29,2024-11-20,annual,Missing features,0,,0,48,2,1,1841.95,0.72,45,False,0 tickets,Churned — Low Engagement
1046,JadeAI,Retail,small,CA,Canada,America/Toronto,james.moore@tech.dev,2025-05-27,True,,,10.0,False,free,Free,0.0,active,2025-05-27,,monthly,,1,4.0,0,25,1,1,1901.8,0.6925,25,False,1 ticket,Upsell Candidates
1047,DataWorks,Real Estate,medium,AU,Australia,Australia/Sydney,mei.kim@protonmail.com,2023-05-22,True,,,6.0,False,professional,Professional Plus,59.0,active,2024-03-31,,monthly,,0,,0,42,1,1,1708.4545454545455,0.6938,40,False,0 tickets,Stable Paid
1048,UltraNet,Education,small,JP,Japan,Asia/Tokyo,david.martin@outlook.com,2024-03-14,True,,,10.0,False,free,Free,0.0,active,2024-03-14,,annual,,1,,0,32,1,1,1949.1904761904761,0.73,31,False,1 ticket,Upsell Candidates
1049,OnyxPlatform,Telecommunications,small,US,United States,America/Chicago,jessica.rodriguez@outlook.com,2025-06-08,True,,,6.0,False,starter,Starter,10.0,active,2025-06-08,,annual,,1,3.0,0,39,1,1,1746.78125,0.7273,39,False,1 ticket,Stable Paid
1050,Grid Cloud,Education,small,JP,Japan,Asia/Tokyo,dorothy.flores@gridcloud.com,2025-09-13,True,,,,False,professional,Professional Plus,47.2,active,2025-11-12,,monthly,,0,,0,36,1,1,1921.857142857143,0.7206,34,False,0 tickets,Stable Paid
1051,BeamHQ,Insurance,medium,FR,France,Europe/Paris,christopher.adams@yahoo.com,2024-06-11,True,,,,False,enterprise,Enterprise,82.5,active,2024-06-11,,annual,,0,,0,35,1,1,1945.0,0.7248,34,False,0 tickets,Stable Paid
1052,Luna Net,Media,enterprise,US,United States,America/Chicago,ahmed.rodriguez@hotmail.com,2025-06-18,True,,,6.0,False,free,Free,0.0,active,2025-06-18,,annual,,1,,0,41,1,1,1693.235294117647,0.6983,39,False,1 ticket,Upsell Candidates
1053,Kite Hub,Consulting,medium,JP,Japan,Asia/Tokyo,yuki.garcia@yahoo.com,2024-05-06,True,,,10.0,False,starter,Starter Plus,17.1,active,2024-11-13,,monthly,,0,,0,40,1,1,2085.0857142857144,0.7285,39,False,0 tickets,Stable Paid
1054,NexusTech,Insurance,enterprise,SG,Singapore,Asia/Singapore,ahmed.robinson@hotmail.com,2024-02-06,False,2024-07-26 02:14:53,,0.0,True,starter,Starter,12.0,cancelled,2025-08-17,,monthly,,0,,0,46,1,1,2225.4285714285716,0.7288,46,False,0 tickets,Churned — Low Engagement
1055,NovaSoftware,Legal,large,GB,United Kingdom,Europe/London,andrew.adams@gmail.com,2023-06-26,False,2024-06-22 14:10:13,,0.0,True,free,Free,0.0,cancelled,2023-06-26,2024-06-22,annual,Switched competitor,0,,0,33,2,2,2127.923076923077,0.7226,31,False,0 tickets,Churned — Low Engagement
1056,UnitCorp,Logistics,enterprise,BR,Brazil,America/Sao_Paulo,robert.green@yahoo.com,2023-06-20,True,,,10.0,False,enterprise,Enterprise,82.5,active,2024-08-22,,annual,,0,,0,39,1,1,1696.3214285714287,0.7029,39,False,0 tickets,Stable Paid
1057,UltraDynamics,Education,medium,US,United States,America/Chicago,ashley.patel@enterprise.com,2025-04-07,True,,,0.0,False,starter,Starter Plus,12.67,active,2025-10-13,,annual,,0,,0,41,1,1,1501.1290322580646,0.7225,39,False,0 tickets,Stable Paid
1058,QuarkAnalytics,Insurance,medium,BR,Brazil,America/Sao_Paulo,yuki.patel@corp.net,2025-05-31,True,,,8.0,False,free,Free,0.0,active,2025-05-31,,monthly,,0,,0,50,1,1,1917.5128205128206,0.7179,49,False,0 tickets,Upsell Candidates
1059,Pulse Ops,Telecommunications,medium,CA,Canada,America/Toronto,priya.king@hotmail.com,2025-07-05,True,,,10.0,False,professional,Professional,26.0,active,2025-09-03,,annual,,0,,0,42,1,1,1594.7777777777778,0.7229,42,False,0 tickets,Stable Paid
1060,ZenPro,Retail,small,JP,Japan,Asia/Tokyo,richard.lopez@tech.dev,2025-04-10,True,,,,False,free,Free,0.0,active,2025-04-10,,annual,,0,,0,34,1,1,1898.3333333333333,0.7233,32,False,0 tickets,Upsell Candidates
1061,Vine Pro,Legal,small,SG,Singapore,Asia/Singapore,steven.thompson@startup.co,2025-03-28,True,,,,False,starter,Starter,12.0,active,2025-03-28,,monthly,,2,,0,46,1,1,1849.0263157894738,0.727,44,False,2-3 tickets,Stable Paid
1062,WaveSolutions,Retail,large,BR,Brazil,America/Sao_Paulo,kenji.garcia@corp.net,2025-08-07,True,,,6.0,False,enterprise,Enterprise,70.12,active,2025-10-25,,annual,,2,,0,46,1,1,1285.3030303030303,0.7152,45,False,2-3 tickets,Stable Paid
1063,Rush Stack,Retail,large,JP,Japan,Asia/Tokyo,richard.brown@gmail.com,2024-04-26,False,2025-08-29 23:21:41,Not enough users,10.0,True,free,Free,0.0,cancelled,2024-08-22,2025-08-29,monthly,Not using it,1,4.0,0,46,1,1,1973.157894736842,0.7278,45,False,1 ticket,Churned — Low Engagement
1064,ZenAI,Legal,small,US,United States,America/Chicago,susan.hernandez@enterprise.com,2025-02-09,True,,,8.0,False,free,Free,0.0,active,2025-06-02,,annual,,0,,0,30,1,1,2210.8260869565215,0.7285,29,False,0 tickets,Upsell Candidates
1065,HubSystems,Healthcare,small,US,United States,America/Los_Angeles,john.davis@yahoo.com,2024-11-08,True,,,7.0,False,starter,Starter Plus,15.83,active,2024-11-08,,annual,,0,,0,40,1,1,1763.03125,0.7263,40,False,0 tickets,Stable Paid
1066,MetaGroup,E-commerce,small,DE,Germany,Europe/Berlin,andrew.gonzalez@metagroup.com,2023-07-03,True,,,,False,starter,Starter,12.0,active,2023-07-03,,monthly,,0,,0,36,1,1,1529.3103448275863,0.7147,36,False,0 tickets,Stable Paid
1067,RiftLogic,Finance,small,US,United States,America/New_York,andrew.nelson@corp.net,2023-05-12,False,2024-04-06 19:56:25,,,True,free,Free,0.0,cancelled,2023-05-12,2024-04-06,monthly,Company reorganization,0,,0,40,1,1,1942.642857142857,0.7288,37,False,0 tickets,Churned — Low Engagement
1068,KeenGroup,Insurance,large,BR,Brazil,America/Sao_Paulo,ashley.ivanov@keengroup.com,2023-10-10,False,2024-08-13 20:32:40,Outgrew the platform,2.0,True,professional,Professional,31.2,cancelled,2023-10-10,2024-08-13,monthly,Missing features,0,,0,49,1,1,1833.0238095238096,0.7144,49,False,0 tickets,Churned — Low Engagement
1069,Bolt Analytics,Healthcare,large,US,United States,America/Los_Angeles,mary.martinez@boltanalytics.com,2024-09-20,False,2025-01-17 15:16:30,Outgrew the platform,0.0,True,professional,Professional,35.1,cancelled,2024-12-12,2025-01-17,monthly,Switched competitor,0,,0,47,1,1,1928.4146341463415,0.7272,47,False,0 tickets,Churned — Low Engagement
1070,CorePro,Healthcare,medium,AU,Australia,Australia/Sydney,kenji.nguyen@yahoo.com,2024-06-27,True,,,,False,enterprise,Enterprise,99.0,active,2024-12-09,,monthly,,0,,0,45,1,1,2083.470588235294,0.7173,44,False,0 tickets,Stable Paid
1071,UltraAnalytics,Finance,enterprise,SG,Singapore,Asia/Singapore,aisha.adams@ultraanalytics.com,2023-03-02,False,2024-10-16 04:35:03,Budget cuts,,True,starter,Starter,10.0,cancelled,2023-11-16,2024-10-16,annual,Too expensive,0,,0,42,1,1,1943.7857142857142,0.7285,41,False,0 tickets,Churned — Low Engagement
1072,XenonCorp,Education,medium,US,United States,America/Chicago,nancy.lewis@company.io,2024-03-11,True,,,,False,free,Free,0.0,active,2024-03-11,,annual,,0,,0,36,1,1,1565.3,0.718,36,False,0 tickets,Upsell Candidates
1073,Quark HQ,Manufacturing,small,US,United States,America/Chicago,john.scott@quarkhq.com,2023-08-01,False,2025-06-01 21:49:34,Outgrew the platform,3.0,True,free,Free,0.0,cancelled,2023-08-01,2025-06-01,monthly,Switched competitor,0,,0,35,1,1,1854.7666666666667,0.7199,35,False,0 tickets,Churned — Low Engagement
1074,Acme Dev,Healthcare,enterprise,FR,France,Europe/Paris,wei.white@gmail.com,2023-04-21,True,,,,False,professional,Professional,32.5,active,2023-04-21,,annual,,0,,0,42,1,1,1702.8285714285714,0.7253,40,False,0 tickets,Stable Paid
1075,FlowSoftware,Manufacturing,medium,US,United States,America/Chicago,jessica.brown@outlook.com,2025-04-12,True,,,8.0,False,starter,Starter,10.2,active,2025-04-12,,monthly,,0,,0,42,1,1,1918.8620689655172,0.7235,42,False,0 tickets,Stable Paid
1076,Zen Solutions,Healthcare,large,GB,United Kingdom,Europe/London,mary.johnson@tech.dev,2024-11-23,True,,,7.0,False,professional,Professional,32.5,active,2025-09-16,,annual,,1,,0,41,1,1,1757.3030303030303,0.7287,41,False,1 ticket,Stable Paid
1077,Jade Labs,Marketing,small,SG,Singapore,Asia/Singapore,hassan.singh@enterprise.com,2025-05-08,True,,,9.0,False,enterprise,Enterprise,84.15,active,2025-09-11,,monthly,,1,4.0,0,44,1,1,1839.9142857142858,0.729,44,False,1 ticket,Stable Paid
1078,Pulse Digital,Legal,enterprise,CA,Canada,America/Toronto,mary.williams@startup.co,2023-11-15,True,,,,False,free,Free,0.0,active,2024-07-16,,annual,,0,,0,38,2,2,1950.2857142857142,0.7292,37,False,0 tickets,Upsell Candidates
1079,Quark AI,Technology,large,SG,Singapore,Asia/Singapore,thomas.nguyen@quarkai.com,2025-01-02,True,,,,False,enterprise,Enterprise,99.0,active,2025-01-02,,monthly,,0,,0,41,2,2,1862.1351351351352,0.7275,39,False,0 tickets,Stable Paid
1080,KeenLabs,Logistics,large,US,United States,America/Chicago,charles.muller@corp.net,2025-04-07,True,,,,False,free,Free,0.0,active,2025-04-07,,monthly,,2,5.0,0,39,1,1,1883.4117647058824,0.7202,39,False,2-3 tickets,Upsell Candidates
1081,Edge Software,Consulting,medium,CA,Canada,America/Toronto,fatima.davis@tech.dev,2023-04-15,True,,,3.0,False,starter,Starter Plus,19.0,active,2023-04-15,,monthly,,1,3.0,0,36,1,1,2009.4516129032259,0.7293,35,False,1 ticket,Stable Paid
1082,WarpWorks,E-commerce,large,FR,France,Europe/Paris,steven.nelson@corp.net,2024-09-17,True,,,8.0,False,starter,Starter,12.0,active,2024-09-17,,monthly,,1,,0,45,1,1,1895.3142857142857,0.7293,42,False,1 ticket,Stable Paid
1083,KiteCorp,Logistics,small,US,United States,America/New_York,susan.robinson@tech.dev,2023-04-19,False,2023-08-12 07:39:28,No longer needed,,True,professional,Professional Plus,49.17,cancelled,2023-12-14,,annual,,0,,0,45,2,2,1664.4736842105262,0.7134,44,False,0 tickets,Churned — Low Engagement
1084,GlowGroup,Insurance,medium,CA,Canada,America/Toronto,elizabeth.davis@gmail.com,2024-07-04,True,,,6.0,False,starter,Starter,12.0,active,2024-07-04,,monthly,,0,,0,59,1,1,1851.7045454545455,0.7217,55,False,0 tickets,Stable Paid
1085,EdgeDynamics,Telecommunications,small,DE,Germany,Europe/Berlin,paul.rodriguez@company.io,2025-01-25,True,,,7.0,False,professional,Professional Plus,59.0,active,2025-01-25,,monthly,,1,,0,34,1,1,1952.2222222222222,0.7255,34,False,1 ticket,Stable Paid
1086,Cloud Corp,Consulting,small,CA,Canada,America/Toronto,wei.garcia@hotmail.com,2023-03-29,True,,,9.0,False,professional,Professional,39.0,active,2023-03-29,,monthly,,0,,0,36,1,1,2019.59375,0.7228,36,False,0 tickets,Stable Paid
1087,Kite Group,Logistics,medium,JP,Japan,Asia/Tokyo,steven.martinez@corp.net,2024-11-17,True,,,8.0,False,professional,Professional Plus,49.17,active,2024-11-17,,annual,,1,,0,44,1,1,2017.5151515151515,0.7211,43,False,1 ticket,Stable Paid
1088,CloudVentures,Legal,small,DE,Germany,Europe/Berlin,mei.garcia@company.io,2024-05-21,True,,,,False,starter,Starter Plus,15.83,active,2024-05-21,,annual,,1,5.0,0,38,1,1,1695.7666666666667,0.7296,38,False,1 ticket,Stable Paid
1089,LinkOps,Manufacturing,small,DE,Germany,Europe/Berlin,aisha.williams@protonmail.com,2024-01-21,True,,,6.0,False,enterprise,Enterprise Custom,132.67,active,2024-12-31,,annual,,0,,0,45,1,1,1861.7297297297298,0.7155,44,False,0 tickets,Champions
1090,Acme Digital,Media,small,US,United States,America/Chicago,matthew.martinez@corp.net,2025-04-25,True,,,8.0,False,professional,Professional,39.0,active,2025-10-14,,monthly,,0,,0,47,1,1,2296.9032258064517,0.7298,43,False,0 tickets,Stable Paid
1091,GlowVentures,Insurance,small,DE,Germany,Europe/Berlin,paul.sanchez@glowventures.com,2024-03-22,False,2024-11-07 19:22:40,Budget cuts,10.0,True,professional,Professional,39.0,cancelled,2024-07-06,2024-11-07,monthly,,0,,0,29,1,1,1959.2272727272727,0.7262,28,False,0 tickets,Churned — Low Engagement
1092,PulseStudio,Real Estate,large,US,United States,America/Los_Angeles,sofia.wilson@hotmail.com,2024-02-22,True,,,10.0,False,starter,Starter,12.0,active,2024-02-22,,monthly,,1,,0,42,1,1,1888.5454545454545,0.7252,42,False,1 ticket,Stable Paid
1093,QuarkWorks,Healthcare,medium,IN,India,Asia/Kolkata,lars.santos@company.io,2023-10-13,True,,,6.0,False,starter,Starter,9.6,active,2023-10-13,,monthly,,0,,0,42,1,1,2076.967741935484,0.7243,40,False,0 tickets,Stable Paid
1094,BeamWorks,Retail,small,FR,France,Europe/Paris,christopher.moore@startup.co,2024-04-26,True,,,10.0,False,professional,Professional,39.0,active,2024-09-25,,monthly,,1,4.0,0,53,1,1,1932.7391304347825,0.7271,52,False,1 ticket,Stable Paid
1095,Quark Group,Media,medium,JP,Japan,Asia/Tokyo,aisha.williams@gmail.com,2024-04-17,True,,,6.0,False,professional,Professional Plus,49.17,active,2024-04-17,,annual,,2,3.0,0,43,1,1,1893.0833333333333,0.7299,43,False,2-3 tickets,Stable Paid
